"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.417193,0.274791,0.274547,0.274541,0.274552,0.281364,0.273969
0.418607,0.275019,0.274716,0.274704,0.274714,0.282336,0.274061
0.420021,0.275247,0.274885,0.274867,0.274876,0.283309,0.274152
0.421436,0.275475,0.275054,0.27503,0.275038,0.284282,0.274244
0.42285,0.275703,0.275223,0.275193,0.2752,0.285254,0.274335
0.424264,0.275931,0.275392,0.275356,0.275362,0.286227,0.274426
0.425678,0.277806,0.277327,0.277297,0.277304,0.2872,0.276468
0.427092,0.27968,0.279262,0.279238,0.279245,0.288174,0.27851
0.428507,0.281554,0.281197,0.281179,0.281186,0.289147,0.280551
0.429921,0.283429,0.283131,0.28312,0.283127,0.290121,0.282593
0.431335,0.285303,0.285066,0.285061,0.285068,0.291094,0.284634
0.432749,0.287177,0.287001,0.287002,0.28701,0.292068,0.286676
0.434164,0.289052,0.288936,0.288943,0.288951,0.293041,0.288717
0.435578,0.290926,0.29087,0.290883,0.290892,0.294015,0.290759
0.436992,0.2928,0.292805,0.292824,0.292833,0.294988,0.2928
0.438406,0.294675,0.29474,0.294765,0.294774,0.295962,0.294842
0.43982,0.296549,0.296675,0.296706,0.296716,0.296935,0.296884
0.441235,0.298424,0.298609,0.298647,0.298657,0.297909,0.298925
0.442649,0.300298,0.300544,0.300588,0.300598,0.298882,0.300967
0.444063,0.302172,0.302479,0.302529,0.302539,0.299856,0.303008
0.445477,0.304047,0.304414,0.304469,0.30448,0.300829,0.30505
0.446892,0.305921,0.306349,0.30641,0.306422,0.301803,0.307091
0.448306,0.307795,0.308283,0.308351,0.308363,0.302776,0.309133
0.44972,0.30967,0.310218,0.310292,0.310304,0.30375,0.311174
0.451134,0.311544,0.312153,0.312233,0.312245,0.304723,0.313216
0.452548,0.313419,0.314088,0.314174,0.314186,0.305697,0.315258
0.453963,0.315293,0.316022,0.316115,0.316128,0.306671,0.317299
0.455377,0.317167,0.317957,0.318055,0.318069,0.307644,0.319341
0.456791,0.319042,0.319892,0.319996,0.32001,0.308618,0.321382
0.458205,0.320916,0.321827,0.321937,0.321951,0.309591,0.323424
0.459619,0.32279,0.323761,0.323878,0.323892,0.310565,0.325465
0.461034,0.322676,0.32359,0.323702,0.323717,0.311539,0.32515
0.462448,0.322561,0.323419,0.323525,0.323542,0.312513,0.324835
0.463862,0.322447,0.323248,0.323349,0.323367,0.313487,0.324519
0.465276,0.322332,0.323077,0.323173,0.323191,0.314462,0.324204
0.46669,0.322218,0.322906,0.322996,0.323016,0.315436,0.323889
0.468105,0.322104,0.322735,0.32282,0.322841,0.31641,0.323573
0.469519,0.321989,0.322564,0.322644,0.322665,0.317384,0.323258
0.470933,0.321875,0.322393,0.322467,0.32249,0.318359,0.322943
0.472347,0.32176,0.322222,0.322291,0.322315,0.319333,0.322627
0.473762,0.321646,0.322051,0.322115,0.322139,0.320307,0.322312
0.475176,0.321531,0.32188,0.321939,0.321964,0.321281,0.321997
0.47659,0.321417,0.321709,0.321762,0.321789,0.322256,0.321681
0.478004,0.321302,0.321538,0.321586,0.321613,0.32323,0.321366
0.479418,0.321188,0.321367,0.32141,0.321438,0.324204,0.321051
0.480833,0.321073,0.321196,0.321233,0.321263,0.325179,0.320735
0.482247,0.320959,0.321025,0.321057,0.321087,0.326153,0.32042
0.483661,0.320844,0.320854,0.320881,0.320912,0.327127,0.320105
0.485075,0.32073,0.320683,0.320704,0.320737,0.328101,0.31979
0.486489,0.320615,0.320512,0.320528,0.320561,0.329076,0.319474
0.487904,0.320501,0.320341,0.320352,0.320386,0.33005,0.319159
0.489318,0.320386,0.320169,0.320175,0.320211,0.331024,0.318844
0.490732,0.320272,0.319998,0.319999,0.320035,0.331998,0.318528
0.492146,0.320158,0.319827,0.319823,0.31986,0.332973,0.318213
0.493561,0.320043,0.319656,0.319646,0.319685,0.333947,0.317898
0.494975,0.319929,0.319485,0.31947,0.319509,0.334921,0.317582
0.496389,0.322204,0.321819,0.321809,0.321845,0.335896,0.320116
0.497803,0.32448,0.324153,0.324148,0.32418,0.336871,0.322651
0.499217,0.326755,0.326487,0.326486,0.326515,0.337846,0.325185
0.500632,0.329031,0.328822,0.328825,0.328851,0.338821,0.327719
0.502046,0.331307,0.331156,0.331164,0.331186,0.339796,0.330253
0.50346,0.333582,0.33349,0.333502,0.333522,0.340771,0.332787
0.504874,0.335858,0.335824,0.335841,0.335857,0.341746,0.335322
0.506288,0.338133,0.338158,0.33818,0.338192,0.34272,0.337856
0.507703,0.340409,0.340492,0.340518,0.340528,0.343695,0.34039
0.509117,0.342685,0.342826,0.342857,0.342863,0.34467,0.342924
0.510531,0.34496,0.34516,0.345196,0.345198,0.345645,0.345458
0.511945,0.347236,0.347494,0.347534,0.347534,0.34662,0.347992
0.51336,0.349511,0.349828,0.349873,0.349869,0.347595,0.350527
0.514774,0.351787,0.352162,0.352212,0.352204,0.34857,0.353061
0.516188,0.354063,0.354496,0.354551,0.35454,0.349545,0.355595
0.517602,0.356338,0.356831,0.356889,0.356875,0.35052,0.358129
0.519016,0.358614,0.359165,0.359228,0.359211,0.351495,0.360663
0.520431,0.360889,0.361499,0.361567,0.361546,0.352469,0.363198
0.521845,0.363165,0.363833,0.363905,0.363881,0.353444,0.365732
0.523259,0.365441,0.366167,0.366244,0.366217,0.354419,0.368266
0.524673,0.367716,0.368501,0.368583,0.368552,0.355394,0.3708
0.526087,0.369992,0.370835,0.370922,0.370887,0.356369,0.373334
0.527502,0.372267,0.373169,0.37326,0.373223,0.357344,0.375869
0.528916,0.374543,0.375503,0.375599,0.375558,0.358319,0.378403
0.53033,0.376819,0.377837,0.377938,0.377894,0.359294,0.380937
